SCH_ID,X1NCESID,W1MATHTCH,W1SCITCH,W3HSTRANS,X1SEX,X1RACE,X1TXMTH,X1TXMSEM,X1TXMSCR,X1TXMTSCOR,X1TXMQUINT,X1TXMPROF1,X1TXMPROF2,X1TXMPROF3,X1TXMPROF4,X1TXMPROF5,X1PAR1OCC_STEM1,X1PAR1OCC_STEM2,X1PAR2OCC_STEM1,X1PAR2OCC_STEM2,X1PAREDU,X1FAMINCOME,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIUTI,X1SCIEFF,X1SCIINT
-5,-5,0,0,212.728102,1,3,-2.3735,0.4332,16.3374,26.1103,1,0.0146,0.0124,0.0275,0.0368,0.0462,-8,-5,-8,-5,-8,-8,0.03,0.9,0.1,0.14,1.27,1.83,0.99
-5,-5,96.561814,103.576273,63.496619,1,5,-0.9106,0.2913,26.8816,41.2976,1,0.7672,0.1311,0.0573,0.0432,0.0476,0,-5,0,-5,4,2,-0.57,-0.93,-0.73,-1.33,0.1,-0.89,-0.23
-5,-5,258.133484,0,180.595909,2,5,-0.6809,0.2852,29.9556,43.6821,2,0.8847,0.2261,0.0819,0.0468,0.0485,0,-5,-7,-5,1,1,0.6,-7,-7,-7,-7,-7,-7
-5,-5,0,211.420418,138.206447,1,3,-1.5586,0.3529,20.3943,34.5704,1,0.239,0.0386,0.033,0.0385,0.0465,-8,-5,-8,-5,-8,-8,0.6,-9,-9,0.86,1.69,1.83,-9
-5,-5,964.158782,750.257005,557.713422,2,3,-1.9698,0.3936,17.8352,30.301,1,0.0611,0.0209,0.029,0.0374,0.0463,0,-5,-7,-5,2,1,0.6,1.31,0.49,0.96,1.69,0.56,0.61
-5,-5,0,302.275112,241.129211,1,8,-0.5558,0.2908,31.8046,44.9799,2,0.9249,0.3064,0.1032,0.0495,0.0491,0,-5,0,-5,4,8,0,-0.13,-0.17,-1.86,-7,-7,-7
-5,-5,138.158293,0,78.553993,1,5,-0.257,0.2791,36.3898,48.0824,3,0.9754,0.5526,0.1921,0.06,0.0517,0,-5,0,-5,3,4,-0.57,-7,-7,-7,-7,-7,-7
-5,-5,143.443926,104.3031,83.497998,1,3,-1.7939,0.3016,18.7844,32.1275,1,0.1136,0.0268,0.0303,0.0377,0.0464,0,-5,0,-5,4,3,-0.57,0.9,-0.29,0.12,-9,-0.59,-9
-5,-5,298.44412,316.211495,209.7809,1,6,-0.0698,0.3004,39.1366,50.0256,3,0.9882,0.6919,0.287,0.0712,0.0543,0,-5,0,-5,4,4,0.6,-0.3,-0.17,0.55,-0.52,-0.05,0.93
-5,-5,0,0,400.705404,1,8,0.889,0.2331,51.1914,59.9787,5,0.9998,0.9719,0.9169,0.3502,0.1089,-8,-5,-8,-5,-8,-8,0.6,0.9,1.62,-0.11,1.69,0.25,2.03
-5,-5,0,0,81.939716,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,0,0,263.16499,2,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-8,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8
-5,-5,275.34722,256.98863,246.65612,2,8,-0.1997,0.2782,37.2488,48.6769,3,0.9803,0.5986,0.2175,0.0629,0.0524,4,-5,0,-5,4,5,0.03,-0.3,0.1,0.19,-1.5,0.25,0.16
-5,-5,314.250699,349.83112,264.815476,1,4,-1.6707,0.3427,19.577,33.4064,1,0.1705,0.0323,0.0315,0.0381,0.0464,-8,-5,-8,-5,-8,-8,-9,-2.37,0.1,-1.68,0.84,0.25,0.15
-5,-5,286.687098,308.805786,268.549383,2,8,1.1706,0.2427,54.5319,62.9028,5,0.9999,0.9875,0.9722,0.5623,0.1626,0,-5,0,-5,4,6,0.6,-0.3,0.1,0.1,-0.89,0.25,-0.67
-5,-5,284.069906,0,0,2,8,-0.3289,0.2642,35.295,47.3363,2,0.9675,0.4921,0.1646,0.0568,0.0509,0,-5,-7,-5,2,2,-1.73,0.27,-1.41,-0.34,-0.89,-0.05,0.16
-5,-5,0,287.571716,202.924849,1,8,0.8976,0.2457,51.2942,60.0681,5,0.9998,0.9725,0.9195,0.3559,0.11,-8,-5,-8,-5,-8,-8,1.16,-3.51,-9,1.25,-3.1,-2.91,-2.59
-5,-5,152.633157,138.328926,87.219033,2,2,0.9259,0.2474,51.6322,60.3624,5,0.9998,0.9746,0.9275,0.3755,0.1142,0,-5,-7,-5,2,2,0,-0.3,-0.13,-0.36,0.28,-0.03,0.09
